"Seas","Fleet","Area","Obs","Exp","Nsamp_adj","Nsamp_in","effN","Bin","SuprPer","year","model_run","iteration","scenario"
1,3,1,1e-10,1e-10,45,45,50.6464,5,"No",69,"em","1","opaka-sim"
1,3,1,1e-10,1.02672e-10,45,45,50.6464,10,"No",69,"em","1","opaka-sim"
1,3,1,0.0723493,0.0317689,45,45,50.6464,15,"No",69,"em","1","opaka-sim"
1,3,1,0.18631,0.121534,45,45,50.6464,20,"No",69,"em","1","opaka-sim"
1,3,1,0.0465445,0.101251,45,45,50.6464,25,"No",69,"em","1","opaka-sim"
1,3,1,0.123182,0.107846,45,45,50.6464,30,"No",69,"em","1","opaka-sim"
1,3,1,0.24726,0.229358,45,45,50.6464,35,"No",69,"em","1","opaka-sim"
1,3,1,0.177016,0.131634,45,45,50.6464,40,"No",69,"em","1","opaka-sim"
1,3,1,0.051526,0.117511,45,45,50.6464,45,"No",69,"em","1","opaka-sim"
1,3,1,0.0338903,0.0570814,45,45,50.6464,50,"No",69,"em","1","opaka-sim"
1,3,1,0.0486984,0.0428843,45,45,50.6464,55,"No",69,"em","1","opaka-sim"
1,3,1,0.013118,0.0335744,45,45,50.6464,60,"No",69,"em","1","opaka-sim"
1,3,1,6.30755e-05,0.0199191,45,45,50.6464,65,"No",69,"em","1","opaka-sim"
1,3,1,4.30023e-05,0.00515225,45,45,50.6464,70,"No",69,"em","1","opaka-sim"
1,3,1,3.27513e-10,0.0004756,45,45,50.6464,75,"No",69,"em","1","opaka-sim"
1,3,1,1e-10,1.08056e-05,45,45,50.6464,80,"No",69,"em","1","opaka-sim"
1,3,1,1e-10,3.8813e-08,45,45,50.6464,85,"No",69,"em","1","opaka-sim"
1,3,1,1e-10,1e-10,45,45,43.4989,5,"No",70,"em","1","opaka-sim"
1,3,1,1e-10,1.03219e-10,45,45,43.4989,10,"No",70,"em","1","opaka-sim"
1,3,1,0.0200208,0.0382722,45,45,43.4989,15,"No",70,"em","1","opaka-sim"
1,3,1,0.263167,0.147231,45,45,43.4989,20,"No",70,"em","1","opaka-sim"
1,3,1,0.132153,0.196207,45,45,43.4989,25,"No",70,"em","1","opaka-sim"
1,3,1,0.178788,0.152104,45,45,43.4989,30,"No",70,"em","1","opaka-sim"
1,3,1,0.102013,0.100684,45,45,43.4989,35,"No",70,"em","1","opaka-sim"
1,3,1,0.131159,0.14373,45,45,43.4989,40,"No",70,"em","1","opaka-sim"
1,3,1,0.068052,0.0972892,45,45,43.4989,45,"No",70,"em","1","opaka-sim"
1,3,1,0.0301205,0.0383459,45,45,43.4989,50,"No",70,"em","1","opaka-sim"
1,3,1,0.0281589,0.0353525,45,45,43.4989,55,"No",70,"em","1","opaka-sim"
1,3,1,0.0415953,0.0296179,45,45,43.4989,60,"No",70,"em","1","opaka-sim"
1,3,1,0.00467752,0.0165216,45,45,43.4989,65,"No",70,"em","1","opaka-sim"
1,3,1,9.32488e-05,0.00423768,45,45,43.4989,70,"No",70,"em","1","opaka-sim"
1,3,1,2.41602e-06,0.000399169,45,45,43.4989,75,"No",70,"em","1","opaka-sim"
1,3,1,1e-10,9.21772e-06,45,45,43.4989,80,"No",70,"em","1","opaka-sim"
1,3,1,1e-10,3.30676e-08,45,45,43.4989,85,"No",70,"em","1","opaka-sim"
1,3,1,1e-10,1e-10,45,45,37.2023,5,"No",71,"em","1","opaka-sim"
1,3,1,1e-10,1.02526e-10,45,45,37.2023,10,"No",71,"em","1","opaka-sim"
1,3,1,0.0341272,0.030038,45,45,37.2023,15,"No",71,"em","1","opaka-sim"
1,3,1,0.124602,0.116395,45,45,37.2023,20,"No",71,"em","1","opaka-sim"
1,3,1,0.147969,0.230447,45,45,37.2023,25,"No",71,"em","1","opaka-sim"
1,3,1,0.13002,0.188852,45,45,37.2023,30,"No",71,"em","1","opaka-sim"
1,3,1,0.204389,0.169302,45,45,37.2023,35,"No",71,"em","1","opaka-sim"
1,3,1,0.0857891,0.0934956,45,45,37.2023,40,"No",71,"em","1","opaka-sim"
1,3,1,0.0962142,0.0736723,45,45,37.2023,45,"No",71,"em","1","opaka-sim"
1,3,1,0.0132295,0.0295868,45,45,37.2023,50,"No",71,"em","1","opaka-sim"
1,3,1,0.00666689,0.0260149,45,45,37.2023,55,"No",71,"em","1","opaka-sim"
1,3,1,0.120166,0.0247833,45,45,37.2023,60,"No",71,"em","1","opaka-sim"
1,3,1,0.00343027,0.0136611,45,45,37.2023,65,"No",71,"em","1","opaka-sim"
1,3,1,0.0333966,0.00342053,45,45,37.2023,70,"No",71,"em","1","opaka-sim"
1,3,1,1e-10,0.000323906,45,45,37.2023,75,"No",71,"em","1","opaka-sim"
1,3,1,1e-10,7.62577e-06,45,45,37.2023,80,"No",71,"em","1","opaka-sim"
1,3,1,1e-10,2.75814e-08,45,45,37.2023,85,"No",71,"em","1","opaka-sim"
1,3,1,1e-10,1e-10,45,45,63.7762,5,"No",72,"em","1","opaka-sim"
1,3,1,1e-10,1.0141e-10,45,45,63.7762,10,"No",72,"em","1","opaka-sim"
1,3,1,0.0128859,0.0167645,45,45,63.7762,15,"No",72,"em","1","opaka-sim"
1,3,1,0.0882681,0.0657787,45,45,63.7762,20,"No",72,"em","1","opaka-sim"
1,3,1,0.275642,0.202947,45,45,63.7762,25,"No",72,"em","1","opaka-sim"
1,3,1,0.170237,0.178177,45,45,63.7762,30,"No",72,"em","1","opaka-sim"
1,3,1,0.147726,0.226772,45,45,63.7762,35,"No",72,"em","1","opaka-sim"
1,3,1,0.142207,0.148741,45,45,63.7762,40,"No",72,"em","1","opaka-sim"
1,3,1,0.104086,0.0757888,45,45,63.7762,45,"No",72,"em","1","opaka-sim"
1,3,1,0.018654,0.0250383,45,45,63.7762,50,"No",72,"em","1","opaka-sim"
1,3,1,0.0202301,0.0217472,45,45,63.7762,55,"No",72,"em","1","opaka-sim"
1,3,1,0.00882577,0.0221247,45,45,63.7762,60,"No",72,"em","1","opaka-sim"
1,3,1,0.0112388,0.0126887,45,45,63.7762,65,"No",72,"em","1","opaka-sim"
1,3,1,4.11269e-09,0.00313091,45,45,63.7762,70,"No",72,"em","1","opaka-sim"
1,3,1,8.73046e-09,0.000293395,45,45,63.7762,75,"No",72,"em","1","opaka-sim"
1,3,1,1e-10,7.00185e-06,45,45,63.7762,80,"No",72,"em","1","opaka-sim"
1,3,1,1e-10,2.56743e-08,45,45,63.7762,85,"No",72,"em","1","opaka-sim"
1,3,1,1e-10,1e-10,45,45,128.221,5,"No",73,"em","1","opaka-sim"
1,3,1,1e-10,1.01122e-10,45,45,128.221,10,"No",73,"em","1","opaka-sim"
1,3,1,0.00696795,0.0133395,45,45,128.221,15,"No",73,"em","1","opaka-sim"
1,3,1,0.0738232,0.0520292,45,45,128.221,20,"No",73,"em","1","opaka-sim"
1,3,1,0.173987,0.133283,45,45,128.221,25,"No",73,"em","1","opaka-sim"
1,3,1,0.121045,0.13063,45,45,128.221,30,"No",73,"em","1","opaka-sim"
1,3,1,0.2785,0.240913,45,45,128.221,35,"No",73,"em","1","opaka-sim"
1,3,1,0.193913,0.210389,45,45,128.221,40,"No",73,"em","1","opaka-sim"
1,3,1,0.079248,0.126922,45,45,128.221,45,"No",73,"em","1","opaka-sim"
1,3,1,0.0393986,0.0300366,45,45,128.221,50,"No",73,"em","1","opaka-sim"
1,3,1,0.0100313,0.0220548,45,45,128.221,55,"No",73,"em","1","opaka-sim"
1,3,1,0.016912,0.0228846,45,45,128.221,60,"No",73,"em","1","opaka-sim"
1,3,1,0.00562334,0.0137716,45,45,128.221,65,"No",73,"em","1","opaka-sim"
1,3,1,0.000550262,0.00342199,45,45,128.221,70,"No",73,"em","1","opaka-sim"
1,3,1,5.87562e-09,0.000316594,45,45,128.221,75,"No",73,"em","1","opaka-sim"
1,3,1,1e-10,7.56667e-06,45,45,128.221,80,"No",73,"em","1","opaka-sim"
1,3,1,1e-10,2.81087e-08,45,45,128.221,85,"No",73,"em","1","opaka-sim"
1,3,1,1e-10,1e-10,45,45,120.098,5,"No",74,"em","1","opaka-sim"
1,3,1,1e-10,1.00836e-10,45,45,120.098,10,"No",74,"em","1","opaka-sim"
1,3,1,0.0303246,0.00993936,45,45,120.098,15,"No",74,"em","1","opaka-sim"
1,3,1,0.0145683,0.0389871,45,45,120.098,20,"No",74,"em","1","opaka-sim"
1,3,1,0.12347,0.119264,45,45,120.098,25,"No",74,"em","1","opaka-sim"
1,3,1,0.0833521,0.111089,45,45,120.098,30,"No",74,"em","1","opaka-sim"
1,3,1,0.170114,0.184981,45,45,120.098,35,"No",74,"em","1","opaka-sim"
1,3,1,0.286735,0.229639,45,45,120.098,40,"No",74,"em","1","opaka-sim"
1,3,1,0.170446,0.181267,45,45,120.098,45,"No",74,"em","1","opaka-sim"
1,3,1,0.0815422,0.0506421,45,45,120.098,50,"No",74,"em","1","opaka-sim"
1,3,1,0.00154475,0.0271363,45,45,120.098,55,"No",74,"em","1","opaka-sim"
1,3,1,0.0271235,0.0261824,45,45,120.098,60,"No",74,"em","1","opaka-sim"
1,3,1,0.0102848,0.0163424,45,45,120.098,65,"No",74,"em","1","opaka-sim"
1,3,1,0.000494958,0.00414051,45,45,120.098,70,"No",74,"em","1","opaka-sim"
1,3,1,1e-10,0.000382192,45,45,120.098,75,"No",74,"em","1","opaka-sim"
1,3,1,1e-10,9.06554e-06,45,45,120.098,80,"No",74,"em","1","opaka-sim"
1,3,1,1e-10,3.38972e-08,45,45,120.098,85,"No",74,"em","1","opaka-sim"
1,3,1,1e-10,1e-10,45,45,32.2331,5,"No",75,"em","1","opaka-sim"
1,3,1,1e-10,1.00856e-10,45,45,32.2331,10,"No",75,"em","1","opaka-sim"
1,3,1,0.000347914,0.0101801,45,45,32.2331,15,"No",75,"em","1","opaka-sim"
1,3,1,0.021359,0.0396487,45,45,32.2331,20,"No",75,"em","1","opaka-sim"
1,3,1,0.025185,0.0964634,45,45,32.2331,25,"No",75,"em","1","opaka-sim"
1,3,1,0.210697,0.0942875,45,45,32.2331,30,"No",75,"em","1","opaka-sim"
1,3,1,0.117708,0.176359,45,45,32.2331,35,"No",75,"em","1","opaka-sim"
1,3,1,0.203644,0.201197,45,45,32.2331,40,"No",75,"em","1","opaka-sim"
1,3,1,0.198863,0.19955,45,45,32.2331,45,"No",75,"em","1","opaka-sim"
1,3,1,0.0575416,0.0792124,45,45,32.2331,50,"No",75,"em","1","opaka-sim"
1,3,1,0.0882293,0.0426971,45,45,32.2331,55,"No",75,"em","1","opaka-sim"
1,3,1,0.0137203,0.0336514,45,45,32.2331,60,"No",75,"em","1","opaka-sim"
1,3,1,0.0554322,0.0208422,45,45,32.2331,65,"No",75,"em","1","opaka-sim"
1,3,1,0.00727326,0.00539578,45,45,32.2331,70,"No",75,"em","1","opaka-sim"
1,3,1,1e-10,0.000502774,45,45,32.2331,75,"No",75,"em","1","opaka-sim"
1,3,1,1e-10,1.18426e-05,45,45,32.2331,80,"No",75,"em","1","opaka-sim"
1,3,1,1e-10,4.42074e-08,45,45,32.2331,85,"No",75,"em","1","opaka-sim"
1,3,1,0.0588235,1e-10,10,10,10.2934,5,"No",69,"om","1","opaka-sim"
1,3,1,0.0588235,1.02406e-10,10,10,10.2934,10,"No",69,"om","1","opaka-sim"
1,3,1,0.0588235,0.0331923,10,10,10.2934,15,"No",69,"om","1","opaka-sim"
1,3,1,0.0588235,0.107476,10,10,10.2934,20,"No",69,"om","1","opaka-sim"
1,3,1,0.0588235,0.11083,10,10,10.2934,25,"No",69,"om","1","opaka-sim"
1,3,1,0.0588235,0.119158,10,10,10.2934,30,"No",69,"om","1","opaka-sim"
1,3,1,0.0588235,0.259083,10,10,10.2934,35,"No",69,"om","1","opaka-sim"
1,3,1,0.0588235,0.14796,10,10,10.2934,40,"No",69,"om","1","opaka-sim"
1,3,1,0.0588235,0.097459,10,10,10.2934,45,"No",69,"om","1","opaka-sim"
1,3,1,0.0588235,0.0524441,10,10,10.2934,50,"No",69,"om","1","opaka-sim"
1,3,1,0.0588235,0.0316957,10,10,10.2934,55,"No",69,"om","1","opaka-sim"
1,3,1,0.0588235,0.023818,10,10,10.2934,60,"No",69,"om","1","opaka-sim"
1,3,1,0.0588235,0.0134075,10,10,10.2934,65,"No",69,"om","1","opaka-sim"
1,3,1,0.0588235,0.00319732,10,10,10.2934,70,"No",69,"om","1","opaka-sim"
1,3,1,0.0588235,0.000272772,10,10,10.2934,75,"No",69,"om","1","opaka-sim"
1,3,1,0.0588235,5.74206e-06,10,10,10.2934,80,"No",69,"om","1","opaka-sim"
1,3,1,0.0588235,1.9232e-08,10,10,10.2934,85,"No",69,"om","1","opaka-sim"
1,3,1,0.0588235,1e-10,10,10,12.0616,5,"No",70,"om","1","opaka-sim"
1,3,1,0.0588235,1.02988e-10,10,10,12.0616,10,"No",70,"om","1","opaka-sim"
1,3,1,0.0588235,0.0412334,10,10,12.0616,15,"No",70,"om","1","opaka-sim"
1,3,1,0.0588235,0.134065,10,10,12.0616,20,"No",70,"om","1","opaka-sim"
1,3,1,0.0588235,0.187671,10,10,12.0616,25,"No",70,"om","1","opaka-sim"
1,3,1,0.0588235,0.148813,10,10,12.0616,30,"No",70,"om","1","opaka-sim"
1,3,1,0.0588235,0.119621,10,10,12.0616,35,"No",70,"om","1","opaka-sim"
1,3,1,0.0588235,0.163292,10,10,12.0616,40,"No",70,"om","1","opaka-sim"
1,3,1,0.0588235,0.0988848,10,10,12.0616,45,"No",70,"om","1","opaka-sim"
1,3,1,0.0588235,0.0399612,10,10,12.0616,50,"No",70,"om","1","opaka-sim"
1,3,1,0.0588235,0.0290618,10,10,12.0616,55,"No",70,"om","1","opaka-sim"
1,3,1,0.0588235,0.0222248,10,10,12.0616,60,"No",70,"om","1","opaka-sim"
1,3,1,0.0588235,0.0120153,10,10,12.0616,65,"No",70,"om","1","opaka-sim"
1,3,1,0.0588235,0.00289739,10,10,12.0616,70,"No",70,"om","1","opaka-sim"
1,3,1,0.0588235,0.00025366,10,10,12.0616,75,"No",70,"om","1","opaka-sim"
1,3,1,0.0588235,5.43558e-06,10,10,12.0616,80,"No",70,"om","1","opaka-sim"
1,3,1,0.0588235,1.82763e-08,10,10,12.0616,85,"No",70,"om","1","opaka-sim"
1,3,1,0.0588235,1e-10,10,10,9.99502,5,"No",71,"om","1","opaka-sim"
1,3,1,0.0588235,1.02771e-10,10,10,9.99502,10,"No",71,"om","1","opaka-sim"
1,3,1,0.0588235,0.0382362,10,10,9.99502,15,"No",71,"om","1","opaka-sim"
1,3,1,0.0588235,0.124807,10,10,9.99502,20,"No",71,"om","1","opaka-sim"
1,3,1,0.0588235,0.218363,10,10,9.99502,25,"No",71,"om","1","opaka-sim"
1,3,1,0.0588235,0.180301,10,10,9.99502,30,"No",71,"om","1","opaka-sim"
1,3,1,0.0588235,0.169853,10,10,9.99502,35,"No",71,"om","1","opaka-sim"
1,3,1,0.0588235,0.100721,10,10,9.99502,40,"No",71,"om","1","opaka-sim"
1,3,1,0.0588235,0.0769985,10,10,9.99502,45,"No",71,"om","1","opaka-sim"
1,3,1,0.0588235,0.0354235,10,10,9.99502,50,"No",71,"om","1","opaka-sim"
1,3,1,0.0588235,0.0230103,10,10,9.99502,55,"No",71,"om","1","opaka-sim"
1,3,1,0.0588235,0.019328,10,10,9.99502,60,"No",71,"om","1","opaka-sim"
1,3,1,0.0588235,0.0102752,10,10,9.99502,65,"No",71,"om","1","opaka-sim"
1,3,1,0.0588235,0.00245847,10,10,9.99502,70,"No",71,"om","1","opaka-sim"
1,3,1,0.0588235,0.000218921,10,10,9.99502,75,"No",71,"om","1","opaka-sim"
1,3,1,0.0588235,4.79683e-06,10,10,9.99502,80,"No",71,"om","1","opaka-sim"
1,3,1,0.0588235,1.63123e-08,10,10,9.99502,85,"No",71,"om","1","opaka-sim"
1,3,1,0.0588235,1e-10,10,10,8.0073,5,"No",72,"om","1","opaka-sim"
1,3,1,0.0588235,1.01316e-10,10,10,8.0073,10,"No",72,"om","1","opaka-sim"
1,3,1,0.0588235,0.0181529,10,10,8.0073,15,"No",72,"om","1","opaka-sim"
1,3,1,0.0588235,0.0605492,10,10,8.0073,20,"No",72,"om","1","opaka-sim"
1,3,1,0.0588235,0.221492,10,10,8.0073,25,"No",72,"om","1","opaka-sim"
1,3,1,0.0588235,0.189875,10,10,8.0073,30,"No",72,"om","1","opaka-sim"
1,3,1,0.0588235,0.218672,10,10,8.0073,35,"No",72,"om","1","opaka-sim"
1,3,1,0.0588235,0.140731,10,10,8.0073,40,"No",72,"om","1","opaka-sim"
1,3,1,0.0588235,0.0693126,10,10,8.0073,45,"No",72,"om","1","opaka-sim"
1,3,1,0.0588235,0.0305847,10,10,8.0073,50,"No",72,"om","1","opaka-sim"
1,3,1,0.0588235,0.0207708,10,10,8.0073,55,"No",72,"om","1","opaka-sim"
1,3,1,0.0588235,0.0177262,10,10,8.0073,60,"No",72,"om","1","opaka-sim"
1,3,1,0.0588235,0.0096372,10,10,8.0073,65,"No",72,"om","1","opaka-sim"
1,3,1,0.0588235,0.00228751,10,10,8.0073,70,"No",72,"om","1","opaka-sim"
1,3,1,0.0588235,0.000204283,10,10,8.0073,75,"No",72,"om","1","opaka-sim"
1,3,1,0.0588235,4.56856e-06,10,10,8.0073,80,"No",72,"om","1","opaka-sim"
1,3,1,0.0588235,1.57876e-08,10,10,8.0073,85,"No",72,"om","1","opaka-sim"
1,3,1,0.0588235,1e-10,10,10,7.43472,5,"No",73,"om","1","opaka-sim"
1,3,1,0.0588235,1.00835e-10,10,10,7.43472,10,"No",73,"om","1","opaka-sim"
1,3,1,0.0588235,0.0115245,10,10,7.43472,15,"No",73,"om","1","opaka-sim"
1,3,1,0.0588235,0.0383132,10,10,7.43472,20,"No",73,"om","1","opaka-sim"
1,3,1,0.0588235,0.129152,10,10,7.43472,25,"No",73,"om","1","opaka-sim"
1,3,1,0.0588235,0.133577,10,10,7.43472,30,"No",73,"om","1","opaka-sim"
1,3,1,0.0588235,0.276079,10,10,7.43472,35,"No",73,"om","1","opaka-sim"
1,3,1,0.0588235,0.208737,10,10,7.43472,40,"No",73,"om","1","opaka-sim"
1,3,1,0.0588235,0.110441,10,10,7.43472,45,"No",73,"om","1","opaka-sim"
1,3,1,0.0588235,0.0351099,10,10,7.43472,50,"No",73,"om","1","opaka-sim"
1,3,1,0.0588235,0.0230438,10,10,7.43472,55,"No",73,"om","1","opaka-sim"
1,3,1,0.0588235,0.0200093,10,10,7.43472,60,"No",73,"om","1","opaka-sim"
1,3,1,0.0588235,0.0111198,10,10,7.43472,65,"No",73,"om","1","opaka-sim"
1,3,1,0.0588235,0.00265252,10,10,7.43472,70,"No",73,"om","1","opaka-sim"
1,3,1,0.0588235,0.000235947,10,10,7.43472,75,"No",73,"om","1","opaka-sim"
1,3,1,0.0588235,5.33942e-06,10,10,7.43472,80,"No",73,"om","1","opaka-sim"
1,3,1,0.0588235,1.87566e-08,10,10,7.43472,85,"No",73,"om","1","opaka-sim"
1,3,1,0.0588235,1e-10,10,10,8.0373,5,"No",74,"om","1","opaka-sim"
1,3,1,0.0588235,1.00683e-10,10,10,8.0373,10,"No",74,"om","1","opaka-sim"
1,3,1,0.0588235,0.00942428,10,10,8.0373,15,"No",74,"om","1","opaka-sim"
1,3,1,0.0588235,0.0312166,10,10,8.0373,20,"No",74,"om","1","opaka-sim"
1,3,1,0.0588235,0.0951987,10,10,8.0373,25,"No",74,"om","1","opaka-sim"
1,3,1,0.0588235,0.095875,10,10,8.0373,30,"No",74,"om","1","opaka-sim"
1,3,1,0.0588235,0.199642,10,10,8.0373,35,"No",74,"om","1","opaka-sim"
1,3,1,0.0588235,0.259229,10,10,8.0373,40,"No",74,"om","1","opaka-sim"
1,3,1,0.0588235,0.177233,10,10,8.0373,45,"No",74,"om","1","opaka-sim"
1,3,1,0.0588235,0.0584064,10,10,8.0373,50,"No",74,"om","1","opaka-sim"
1,3,1,0.0588235,0.0298362,10,10,8.0373,55,"No",74,"om","1","opaka-sim"
1,3,1,0.0588235,0.0255991,10,10,8.0373,60,"No",74,"om","1","opaka-sim"
1,3,1,0.0588235,0.0145225,10,10,8.0373,65,"No",74,"om","1","opaka-sim"
1,3,1,0.0588235,0.0034988,10,10,8.0373,70,"No",74,"om","1","opaka-sim"
1,3,1,0.0588235,0.000311343,10,10,8.0373,75,"No",74,"om","1","opaka-sim"
1,3,1,0.0588235,7.06376e-06,10,10,8.0373,80,"No",74,"om","1","opaka-sim"
1,3,1,0.0588235,2.51253e-08,10,10,8.0373,85,"No",74,"om","1","opaka-sim"
1,3,1,0.0588235,1e-10,10,10,10.5157,5,"No",75,"om","1","opaka-sim"
1,3,1,0.0588235,1.00931e-10,10,10,10.5157,10,"No",75,"om","1","opaka-sim"
1,3,1,0.0588235,0.0128449,10,10,10.5157,15,"No",75,"om","1","opaka-sim"
1,3,1,0.0588235,0.0420378,10,10,10.5157,20,"No",75,"om","1","opaka-sim"
1,3,1,0.0588235,0.0834538,10,10,10.5157,25,"No",75,"om","1","opaka-sim"
1,3,1,0.0588235,0.0815307,10,10,10.5157,30,"No",75,"om","1","opaka-sim"
1,3,1,0.0588235,0.156431,10,10,10.5157,35,"No",75,"om","1","opaka-sim"
1,3,1,0.0588235,0.208603,10,10,10.5157,40,"No",75,"om","1","opaka-sim"
1,3,1,0.0588235,0.208314,10,10,10.5157,45,"No",75,"om","1","opaka-sim"
1,3,1,0.0588235,0.0985358,10,10,10.5157,50,"No",75,"om","1","opaka-sim"
1,3,1,0.0588235,0.0472069,10,10,10.5157,55,"No",75,"om","1","opaka-sim"
1,3,1,0.0588235,0.0354723,10,10,10.5157,60,"No",75,"om","1","opaka-sim"
1,3,1,0.0588235,0.0201938,10,10,10.5157,65,"No",75,"om","1","opaka-sim"
1,3,1,0.0588235,0.00492601,10,10,10.5157,70,"No",75,"om","1","opaka-sim"
1,3,1,0.0588235,0.000440951,10,10,10.5157,75,"No",75,"om","1","opaka-sim"
